,state,drug_name,year,grams
9160,NEW MEXICO,METHADONE,2009,88149.43
9161,NEW MEXICO,METHADONE,2010,85750.77
9162,NEW MEXICO,METHADONE,2011,88720.22
9163,NEW MEXICO,METHADONE,2012,94439.83
9164,NEW MEXICO,METHADONE,2013,106765.85
9165,NEW MEXICO,METHADONE,2014,130144.02
9166,NEW MEXICO,METHADONE,2015,147924.05
9167,NEW MEXICO,METHYLPHENIDATE,2006,76874.53
9168,NEW MEXICO,METHYLPHENIDATE,2007,78766.93
9169,NEW MEXICO,METHYLPHENIDATE,2008,155455.1
9170,NEW MEXICO,METHYLPHENIDATE,2009,95974.09
9171,NEW MEXICO,METHYLPHENIDATE,2010,97747.6
9172,NEW MEXICO,METHYLPHENIDATE,2011,105794.38
9173,NEW MEXICO,METHYLPHENIDATE (DL;D;L;ISOMERS),2012,104627.88
9174,NEW MEXICO,METHYLPHENIDATE (DL;D;L;ISOMERS),2013,99989.59
9175,NEW MEXICO,METHYLPHENIDATE (DL;D;L;ISOMERS),2014,102493.96
9176,NEW MEXICO,METHYLPHENIDATE (DL;D;L;ISOMERS),2015,100525.41
9177,NEW MEXICO,MORPHINE,2006,137137.18
9178,NEW MEXICO,MORPHINE,2007,149923.66
9179,NEW MEXICO,MORPHINE,2008,286390.17
9180,NEW MEXICO,MORPHINE,2009,177178.05
9181,NEW MEXICO,MORPHINE,2010,182743.87
9182,NEW MEXICO,MORPHINE,2011,186330.57
9183,NEW MEXICO,MORPHINE,2012,178835.41
9184,NEW MEXICO,MORPHINE,2013,162066.93
9185,NEW MEXICO,MORPHINE,2014,161589.48
9186,NEW MEXICO,MORPHINE,2015,152006.79
9187,NEW MEXICO,NABILONE,2006,0.04
9188,NEW MEXICO,NABILONE,2007,0.22
9189,NEW MEXICO,NABILONE,2009,0.4
9190,NEW MEXICO,NABILONE,2010,0.79
9191,NEW MEXICO,NABILONE,2011,0.9
9192,NEW MEXICO,NABILONE,2012,0.9
9193,NEW MEXICO,NABILONE,2015,0.2
9194,NEW MEXICO,NALOXONE,2006,301.56
9195,NEW MEXICO,NALOXONE,2007,502.26
9196,NEW MEXICO,NOROXYMORPHONE,2011,0.58
9197,NEW MEXICO,NOROXYMORPHONE,2014,0.71
9198,NEW MEXICO,NOROXYMORPHONE,2015,1.6
9199,NEW MEXICO,OPIUM COMBINATION PRODUCT (C-III),2013,7.75
9200,NEW MEXICO,OPIUM POWDERED,2006,253.44
9201,NEW MEXICO,OPIUM POWDERED,2007,127.8
9202,NEW MEXICO,OPIUM POWDERED,2008,268.2
9203,NEW MEXICO,OPIUM POWDERED,2009,177.84
9204,NEW MEXICO,OPIUM POWDERED,2010,141.48
9205,NEW MEXICO,OPIUM POWDERED,2011,153.36
9206,NEW MEXICO,OPIUM POWDERED,2012,133.2
9207,NEW MEXICO,OPIUM POWDERED,2013,151.92
9208,NEW MEXICO,OPIUM POWDERED,2014,204.48
9209,NEW MEXICO,OPIUM POWDERED,2015,193.32
9210,NEW MEXICO,OXYCODONE,2006,263777.94
9211,NEW MEXICO,OXYCODONE,2007,307560.06
9212,NEW MEXICO,OXYCODONE,2008,617042.48
9213,NEW MEXICO,OXYCODONE,2009,413578.39
9214,NEW MEXICO,OXYCODONE,2010,487421.37
9215,NEW MEXICO,OXYCODONE,2011,526968.79
9216,NEW MEXICO,OXYCODONE,2012,518093.23
9217,NEW MEXICO,OXYCODONE,2013,447405.11
9218,NEW MEXICO,OXYCODONE,2014,469251.23
9219,NEW MEXICO,OXYCODONE,2015,473282.82
9220,NEW MEXICO,OXYMORPHONE,2006,263.47
9221,NEW MEXICO,OXYMORPHONE,2007,1986.56
9222,NEW MEXICO,OXYMORPHONE,2008,12469.8
9223,NEW MEXICO,OXYMORPHONE,2009,8437.28
9224,NEW MEXICO,OXYMORPHONE,2010,8072.87
9225,NEW MEXICO,OXYMORPHONE,2011,8999.9
9226,NEW MEXICO,OXYMORPHONE,2012,7968.58
9227,NEW MEXICO,OXYMORPHONE,2013,8349.25
9228,NEW MEXICO,OXYMORPHONE,2014,8011.64
9229,NEW MEXICO,OXYMORPHONE,2015,7139.4
9230,NEW MEXICO,PENTOBARBITAL (SCHEDULE 2),2006,110922.6
9231,NEW MEXICO,PENTOBARBITAL (SCHEDULE 2),2007,102492.37
9232,NEW MEXICO,PENTOBARBITAL (SCHEDULE 2),2008,164035.98
9233,NEW MEXICO,PENTOBARBITAL (SCHEDULE 2),2009,88832.55
9234,NEW MEXICO,PENTOBARBITAL (SCHEDULE 2),2010,91202.83
9235,NEW MEXICO,PENTOBARBITAL (SCHEDULE 2),2011,89492.21
9236,NEW MEXICO,PENTOBARBITAL (SCHEDULE 2),2012,93398.99
9237,NEW MEXICO,PENTOBARBITAL (SCHEDULE 2),2013,83999.55
9238,NEW MEXICO,PENTOBARBITAL (SCHEDULE 2),2014,74828.15
9239,NEW MEXICO,PENTOBARBITAL (SCHEDULE 2),2015,71933.08
9240,NEW MEXICO,REMIFENTANIL,2006,1.72
9241,NEW MEXICO,REMIFENTANIL,2007,1.38
9242,NEW MEXICO,REMIFENTANIL,2008,4.25
9243,NEW MEXICO,REMIFENTANIL,2009,2.06
9244,NEW MEXICO,REMIFENTANIL,2010,2.4
9245,NEW MEXICO,REMIFENTANIL,2011,3.84
9246,NEW MEXICO,REMIFENTANIL,2012,3.47
9247,NEW MEXICO,REMIFENTANIL,2013,3.78
9248,NEW MEXICO,REMIFENTANIL,2014,3.96
9249,NEW MEXICO,REMIFENTANIL,2015,3.98
9250,NEW MEXICO,SECOBARBITAL (SCHEDULE 2),2006,329.46
9251,NEW MEXICO,SECOBARBITAL (SCHEDULE 2),2007,292.88
9252,NEW MEXICO,SECOBARBITAL (SCHEDULE 2),2008,256.34
9253,NEW MEXICO,SECOBARBITAL (SCHEDULE 2),2009,146.49
9254,NEW MEXICO,SECOBARBITAL (SCHEDULE 2),2010,183.11
9255,NEW MEXICO,SECOBARBITAL (SCHEDULE 2),2011,247.19
9256,NEW MEXICO,SECOBARBITAL (SCHEDULE 2),2012,73.25
9257,NEW MEXICO,SECOBARBITAL (SCHEDULE 2),2013,119.02
9258,NEW MEXICO,SECOBARBITAL (SCHEDULE 2),2014,27.47
9259,NEW MEXICO,SECOBARBITAL (SCHEDULE 2),2015,54.94
9260,NEW MEXICO,SUFENTANIL BASE,2006,0.18
9261,NEW MEXICO,SUFENTANIL BASE,2007,0.04
9262,NEW MEXICO,SUFENTANIL BASE,2008,0.64
9263,NEW MEXICO,SUFENTANIL BASE,2009,0.79
9264,NEW MEXICO,SUFENTANIL BASE,2010,0.72
9265,NEW MEXICO,SUFENTANIL BASE,2011,0.29
9266,NEW MEXICO,SUFENTANIL BASE,2012,0.46
9267,NEW MEXICO,SUFENTANIL BASE,2013,0.27
9268,NEW MEXICO,SUFENTANIL BASE,2014,0.19
9269,NEW MEXICO,SUFENTANIL BASE,2015,0.17
9270,NEW MEXICO,TAPENTADOL,2009,3680
9271,NEW MEXICO,TAPENTADOL,2010,7987.5
9272,NEW MEXICO,TAPENTADOL,2011,13131
9273,NEW MEXICO,TAPENTADOL,2012,17380.5
9274,NEW MEXICO,TAPENTADOL,2013,16555
9275,NEW MEXICO,TAPENTADOL,2014,16752
9276,NEW MEXICO,TAPENTADOL,2015,17195
9277,NEW MEXICO,TESTOSTERONE,2013,10.8
9278,NEW YORK,ALFENTANIL,2006,15.71
9279,NEW YORK,ALFENTANIL,2007,18.67
9280,NEW YORK,ALFENTANIL,2008,30.69
9281,NEW YORK,ALFENTANIL,2009,16.24
9282,NEW YORK,ALFENTANIL,2010,14.24
9283,NEW YORK,ALFENTANIL,2011,20.73
9284,NEW YORK,ALFENTANIL,2012,14.26
9285,NEW YORK,ALFENTANIL,2013,10.12
9286,NEW YORK,ALFENTANIL,2014,10.67
9287,NEW YORK,ALFENTANIL,2015,11.95
9288,NEW YORK,AMOBARBITAL (SCHEDULE 2),2006,469.09
9289,NEW YORK,AMOBARBITAL (SCHEDULE 2),2007,769.69
9290,NEW YORK,AMOBARBITAL (SCHEDULE 2),2008,902.29
9291,NEW YORK,AMOBARBITAL (SCHEDULE 2),2009,244.26
9292,NEW YORK,AMOBARBITAL (SCHEDULE 2),2010,243.8
9293,NEW YORK,AMOBARBITAL (SCHEDULE 2),2011,184.1
9294,NEW YORK,AMOBARBITAL (SCHEDULE 2),2012,199.6
9295,NEW YORK,AMOBARBITAL (SCHEDULE 2),2013,215.09
9296,NEW YORK,AMOBARBITAL (SCHEDULE 2),2014,207.35
9297,NEW YORK,AMOBARBITAL (SCHEDULE 2),2015,160.86
9298,NEW YORK,AMPHETAMINE,2006,267863.87
9299,NEW YORK,AMPHETAMINE,2007,310143.03
9300,NEW YORK,AMPHETAMINE,2008,602072.87
9301,NEW YORK,AMPHETAMINE,2009,407264.91
9302,NEW YORK,AMPHETAMINE,2010,456111.8
9303,NEW YORK,AMPHETAMINE,2011,517983.67
9304,NEW YORK,AMPHETAMINE,2012,598344.14
9305,NEW YORK,AMPHETAMINE,2013,641777.3
9306,NEW YORK,AMPHETAMINE,2014,724639.89
9307,NEW YORK,AMPHETAMINE,2015,822415.25
9308,NEW YORK,BARBITURIC ACID DERIVIATIVE OR SALT [PER 21CFR 1,2013,6590
9309,NEW YORK,BUPRENORPHINE,2006,19003.39
9310,NEW YORK,BUPRENORPHINE,2007,33239.86
9311,NEW YORK,BUPRENORPHINE,2008,100955.05
9312,NEW YORK,BUPRENORPHINE,2009,92455.94
9313,NEW YORK,BUPRENORPHINE,2010,114956.45
9314,NEW YORK,BUPRENORPHINE,2011,125909.67
9315,NEW YORK,BUPRENORPHINE,2012,145424.51
9316,NEW YORK,BUPRENORPHINE,2013,160310.02
9317,NEW YORK,BUPRENORPHINE,2014,167070.53
9318,NEW YORK,BUPRENORPHINE,2015,179500.73
9319,NEW YORK,BUTALBITAL,2006,122235
9320,NEW YORK,BUTALBITAL,2007,114990
9321,NEW YORK,BUTALBITAL,2008,172500
9322,NEW YORK,BUTALBITAL,2009,103796.25
9323,NEW YORK,BUTALBITAL,2010,98242.05
9324,NEW YORK,BUTALBITAL,2011,97760
9325,NEW YORK,BUTALBITAL,2012,83035
9326,NEW YORK,BUTALBITAL,2013,80625
9327,NEW YORK,BUTALBITAL,2014,65894.95
9328,NEW YORK,BUTALBITAL,2015,58726
9329,NEW YORK,COCAINE,2006,2713.74
9330,NEW YORK,COCAINE,2007,2622.05
9331,NEW YORK,COCAINE,2008,4623.76
9332,NEW YORK,COCAINE,2009,2410.75
9333,NEW YORK,COCAINE,2010,2472.81
9334,NEW YORK,COCAINE,2011,2403.84
9335,NEW YORK,COCAINE,2012,2084.48
9336,NEW YORK,COCAINE,2013,1841.63
9337,NEW YORK,COCAINE,2014,1725.21
9338,NEW YORK,COCAINE,2015,1737.14
9339,NEW YORK,CODEINE,2006,1497231.71
9340,NEW YORK,CODEINE,2007,1475087.94
9341,NEW YORK,CODEINE,2008,2465372.79
9342,NEW YORK,CODEINE,2009,1269039.86
9343,NEW YORK,CODEINE,2010,1175280.58
9344,NEW YORK,CODEINE,2011,1208169.26
9345,NEW YORK,CODEINE,2012,1040641.38
9346,NEW YORK,CODEINE,2013,962251.45
9347,NEW YORK,CODEINE,2014,844194.77
9348,NEW YORK,CODEINE,2015,794525.76
9349,NEW YORK,D-METHAMPHETAMINE,2006,601.19
9350,NEW YORK,D-METHAMPHETAMINE,2007,561.71
9351,NEW YORK,D-METHAMPHETAMINE,2008,967.69
9352,NEW YORK,D-METHAMPHETAMINE,2009,518.12
9353,NEW YORK,D-METHAMPHETAMINE,2010,382.58
9354,NEW YORK,D-METHAMPHETAMINE,2011,257.24
9355,NEW YORK,D-METHAMPHETAMINE,2012,183.18
9356,NEW YORK,D-METHAMPHETAMINE,2013,116.09
9357,NEW YORK,D-METHAMPHETAMINE,2014,15.27
9358,NEW YORK,D-METHAMPHETAMINE,2015,49.97
9359,NEW YORK,DIFENOXIN(I.E.DIPHENOXYLIC ACID),2008,46.04
9360,NEW YORK,DIHYDROCODEINE,2006,770.3
9361,NEW YORK,DIHYDROCODEINE,2007,565.01
9362,NEW YORK,DIHYDROCODEINE,2008,869.7
9363,NEW YORK,DIHYDROCODEINE,2009,930.87
9364,NEW YORK,DIHYDROCODEINE,2010,114.29
9365,NEW YORK,DIHYDROCODEINE,2011,77.66
9366,NEW YORK,DIHYDROCODEINE,2012,40.59
9367,NEW YORK,DIHYDROCODEINE,2013,35.25
9368,NEW YORK,DIHYDROCODEINE,2014,3.21
9369,NEW YORK,DIHYDROCODEINE,2015,123.92
9370,NEW YORK,DL-METHAMPHETAMINE RACEMIC BASE,2010,187.26
9371,NEW YORK,DL-METHAMPHETAMINE RACEMIC BASE,2011,326.71
9372,NEW YORK,DL-METHAMPHETAMINE RACEMIC BASE,2012,380.15
9373,NEW YORK,DL-METHAMPHETAMINE RACEMIC BASE,2013,405.06
9374,NEW YORK,DL-METHAMPHETAMINE RACEMIC BASE,2014,415.51
9375,NEW YORK,DL-METHAMPHETAMINE RACEMIC BASE,2015,349.21
9376,NEW YORK,ECGONINE,2006,0.03
9377,NEW YORK,ECGONINE,2010,0.02
9378,NEW YORK,FENTANYL BASE,2006,24063.23
9379,NEW YORK,FENTANYL BASE,2007,25655.51
9380,NEW YORK,FENTANYL BASE,2008,46976.88
9381,NEW YORK,FENTANYL BASE,2009,26699.66
9382,NEW YORK,FENTANYL BASE,2010,30252.05
9383,NEW YORK,FENTANYL BASE,2011,27716.73
9384,NEW YORK,FENTANYL BASE,2012,25908.67
9385,NEW YORK,FENTANYL BASE,2013,24137.48
9386,NEW YORK,FENTANYL BASE,2014,24961.03
9387,NEW YORK,FENTANYL BASE,2015,25545.51
9388,NEW YORK,GAMMA HYDROXYBUTYRIC ACID,2006,4458.24
9389,NEW YORK,GAMMA HYDROXYBUTYRIC ACID,2007,297.21
9390,NEW YORK,GAMMA HYDROXYBUTYRIC ACID,2008,6835.96
9391,NEW YORK,GAMMA HYDROXYBUTYRIC ACID(FDA APPROVED-CSA,2007,270
9392,NEW YORK,GAMMA HYDROXYBUTYRIC ACID(FDA APPROVED-CSA,2008,224
9393,NEW YORK,GAMMA HYDROXYBUTYRIC ACID(FDA APPROVED-CSA,2009,148.61
9394,NEW YORK,GAMMA HYDROXYBUTYRIC ACID(FDA APPROVED-CSA,2015,2080.52
9395,NEW YORK,HYDROCODON,2011,1370809.24
9396,NEW YORK,HYDROCODONE,2006,1200507.51
9397,NEW YORK,HYDROCODONE,2007,1423043.19
9398,NEW YORK,HYDROCODONE,2008,2378845.26
9399,NEW YORK,HYDROCODONE,2009,1379858.21
9400,NEW YORK,HYDROCODONE,2010,1346404.13
9401,NEW YORK,HYDROCODONE,2012,1568246.97
9402,NEW YORK,HYDROCODONE,2013,1055927.39
9403,NEW YORK,HYDROCODONE,2014,924157.86
9404,NEW YORK,HYDROCODONE,2015,891525.81
9405,NEW YORK,HYDROMORPHONE,2006,60518.57
9406,NEW YORK,HYDROMORPHONE,2007,70666.95
9407,NEW YORK,HYDROMORPHONE,2008,141030.1
9408,NEW YORK,HYDROMORPHONE,2009,90027.72
9409,NEW YORK,HYDROMORPHONE,2010,89497.6
9410,NEW YORK,HYDROMORPHONE,2011,98914.5
9411,NEW YORK,HYDROMORPHONE,2012,105648.54
9412,NEW YORK,HYDROMORPHONE,2013,104616.66
9413,NEW YORK,HYDROMORPHONE,2014,101244.28
9414,NEW YORK,HYDROMORPHONE,2015,98474.16
9415,NEW YORK,LEVORPHANOL,2006,178.18
9416,NEW YORK,LEVORPHANOL,2007,212.88
9417,NEW YORK,LEVORPHANOL,2008,307.6
9418,NEW YORK,LEVORPHANOL,2009,143.59
9419,NEW YORK,LEVORPHANOL,2010,7.9
9420,NEW YORK,LEVORPHANOL,2011,7.2
9421,NEW YORK,LEVORPHANOL,2012,58.98
9422,NEW YORK,LEVORPHANOL,2013,104.12
9423,NEW YORK,LEVORPHANOL,2014,110.97
9424,NEW YORK,LEVORPHANOL,2015,128.73
9425,NEW YORK,LISDEXAMFETAMINE,2007,21571.56
9426,NEW YORK,LISDEXAMFETAMINE,2008,122815.72
9427,NEW YORK,LISDEXAMFETAMINE,2009,128845.69
9428,NEW YORK,LISDEXAMFETAMINE,2010,169622.6
9429,NEW YORK,LISDEXAMFETAMINE,2011,211013.92
9430,NEW YORK,LISDEXAMFETAMINE,2012,240463.04
9431,NEW YORK,LISDEXAMFETAMINE,2013,258354.51
9432,NEW YORK,LISDEXAMFETAMINE,2014,269220.98
9433,NEW YORK,LISDEXAMFETAMINE,2015,295996.09
9434,NEW YORK,LORAZEPAM,2008,21.35
9435,NEW YORK,LORAZEPAM,2009,2.15
9436,NEW YORK,MEPERIDINE (PETHIDINE),2006,112328.89
9437,NEW YORK,MEPERIDINE (PETHIDINE),2007,103539.56
9438,NEW YORK,MEPERIDINE (PETHIDINE),2008,156581.31
9439,NEW YORK,MEPERIDINE (PETHIDINE),2009,76829.47
9440,NEW YORK,MEPERIDINE (PETHIDINE),2010,64481.41
9441,NEW YORK,MEPERIDINE (PETHIDINE),2011,57127.54
9442,NEW YORK,MEPERIDINE (PETHIDINE),2012,47634.99
9443,NEW YORK,MEPERIDINE (PETHIDINE),2013,38288.7
9444,NEW YORK,MEPERIDINE (PETHIDINE),2014,32415.73
9445,NEW YORK,MEPERIDINE (PETHIDINE),2015,27496.23
9446,NEW YORK,MEPHEDRONE; 4-METHOXYMETHCATHINONE;METHED,2012,0.02
9447,NEW YORK,METHADONE,2006,1312350.93
9448,NEW YORK,METHADONE,2007,1353158.54
9449,NEW YORK,METHADONE,2008,2331462.76
9450,NEW YORK,METHADONE,2009,1367605.14
9451,NEW YORK,METHADONE,2010,1317688.6
9452,NEW YORK,METHADONE,2011,1271639.47
9453,NEW YORK,METHADONE,2012,1222703.16
9454,NEW YORK,METHADONE,2013,1205605.94
9455,NEW YORK,METHADONE,2014,1208152.97
9456,NEW YORK,METHADONE,2015,1182117
9457,NEW YORK,"METHYLONE (3,4-METHYLENEDIOXY-N-METHYLCATH",2012,0
9458,NEW YORK,METHYLPHENIDATE,2006,743645.27
9459,NEW YORK,METHYLPHENIDATE,2007,802665.23
9460,NEW YORK,METHYLPHENIDATE,2008,1401606.44
9461,NEW YORK,METHYLPHENIDATE,2009,808060.32
9462,NEW YORK,METHYLPHENIDATE,2010,831253.46
9463,NEW YORK,METHYLPHENIDATE,2011,880884.66
9464,NEW YORK,METHYLPHENIDATE (DL;D;L;ISOMERS),2012,882381.58
9465,NEW YORK,METHYLPHENIDATE (DL;D;L;ISOMERS),2013,870911.36
9466,NEW YORK,METHYLPHENIDATE (DL;D;L;ISOMERS),2014,911588.44
9467,NEW YORK,METHYLPHENIDATE (DL;D;L;ISOMERS),2015,937543.36
9468,NEW YORK,MORPHINE,2006,668483.18
9469,NEW YORK,MORPHINE,2007,748825.46
9470,NEW YORK,MORPHINE,2008,1398147.33
9471,NEW YORK,MORPHINE,2009,843218.83
9472,NEW YORK,MORPHINE,2010,890474.79
9473,NEW YORK,MORPHINE,2011,861682.77
9474,NEW YORK,MORPHINE,2012,867921.97
9475,NEW YORK,MORPHINE,2013,810415
9476,NEW YORK,MORPHINE,2014,783155.98
9477,NEW YORK,MORPHINE,2015,786795.7
9478,NEW YORK,NABILONE,2006,0.42
9479,NEW YORK,NABILONE,2007,3.44
9480,NEW YORK,NABILONE,2008,7.86
9481,NEW YORK,NABILONE,2009,3.52
9482,NEW YORK,NABILONE,2010,5.66
9483,NEW YORK,NABILONE,2011,3
9484,NEW YORK,NABILONE,2012,3.2
9485,NEW YORK,NABILONE,2013,3.65
9486,NEW YORK,NABILONE,2014,3.7
9487,NEW YORK,NABILONE,2015,4
9488,NEW YORK,NALOXONE,2006,3919.14
9489,NEW YORK,NALOXONE,2007,7826.28
9490,NEW YORK,NOROXYMORPHONE,2011,10.41
9491,NEW YORK,NOROXYMORPHONE,2012,0
9492,NEW YORK,NOROXYMORPHONE,2013,0
9493,NEW YORK,NOROXYMORPHONE,2014,16.54
9494,NEW YORK,NOROXYMORPHONE,2015,42.11
9495,NEW YORK,OPIUM COMBINATION PRODUCT (C-III),2013,47.3
9496,NEW YORK,OPIUM POWDERED,2006,1006.92
9497,NEW YORK,OPIUM POWDERED,2007,705.6
9498,NEW YORK,OPIUM POWDERED,2008,1359
9499,NEW YORK,OPIUM POWDERED,2009,907.56
9500,NEW YORK,OPIUM POWDERED,2010,738.36
9501,NEW YORK,OPIUM POWDERED,2011,794.52
9502,NEW YORK,OPIUM POWDERED,2012,675.72
9503,NEW YORK,OPIUM POWDERED,2013,712.8
9504,NEW YORK,OPIUM POWDERED,2014,831.96
9505,NEW YORK,OPIUM POWDERED,2015,825.12
9506,NEW YORK,OXYCODONE,2006,1688216.78
9507,NEW YORK,OXYCODONE,2007,2063851.7
9508,NEW YORK,OXYCODONE,2008,4178326.89
9509,NEW YORK,OXYCODONE,2009,2900343.28
9510,NEW YORK,OXYCODONE,2010,3396672.1
9511,NEW YORK,OXYCODONE,2011,3683957.88
9512,NEW YORK,OXYCODONE,2012,3704573.87
9513,NEW YORK,OXYCODONE,2013,3504678.94
9514,NEW YORK,OXYCODONE,2014,3514293.94
9515,NEW YORK,OXYCODONE,2015,3679062.9
9516,NEW YORK,OXYMORPHONE,2006,3098.6
9517,NEW YORK,OXYMORPHONE,2007,24092.38
9518,NEW YORK,OXYMORPHONE,2008,72541.25
9519,NEW YORK,OXYMORPHONE,2009,67773.19
9520,NEW YORK,OXYMORPHONE,2010,106701.91
9521,NEW YORK,OXYMORPHONE,2011,194527.67
9522,NEW YORK,OXYMORPHONE,2012,126837.71
9523,NEW YORK,OXYMORPHONE,2013,101932.83
9524,NEW YORK,OXYMORPHONE,2014,104639.69
9525,NEW YORK,OXYMORPHONE,2015,110809.17
9526,NEW YORK,PAREGORIC/OPIUM,2009,4.26
9527,NEW YORK,PENTOBARBITAL (SCHEDULE 2),2006,270348.27
9528,NEW YORK,PENTOBARBITAL (SCHEDULE 2),2007,285428.58
9529,NEW YORK,PENTOBARBITAL (SCHEDULE 2),2008,542597.98
9530,NEW YORK,PENTOBARBITAL (SCHEDULE 2),2009,324215.77
9531,NEW YORK,PENTOBARBITAL (SCHEDULE 2),2010,315232.03
9532,NEW YORK,PENTOBARBITAL (SCHEDULE 2),2011,301973.49
9533,NEW YORK,PENTOBARBITAL (SCHEDULE 2),2012,299377.12
9534,NEW YORK,PENTOBARBITAL (SCHEDULE 2),2013,288473.87
9535,NEW YORK,PENTOBARBITAL (SCHEDULE 2),2014,308116.74
9536,NEW YORK,PENTOBARBITAL (SCHEDULE 2),2015,288335.79
9537,NEW YORK,PHENCYCLIDINE (PCP),2007,0.02
9538,NEW YORK,PHENCYCLIDINE (PCP),2009,0.04
9539,NEW YORK,PHENCYCLIDINE (PCP),2011,0
9540,NEW YORK,PHENOBARBITAL,2008,24
9541,NEW YORK,REMIFENTANIL,2006,61.8
9542,NEW YORK,REMIFENTANIL,2007,67.74
9543,NEW YORK,REMIFENTANIL,2008,145.68
9544,NEW YORK,REMIFENTANIL,2009,76.57
9545,NEW YORK,REMIFENTANIL,2010,77.29
9546,NEW YORK,REMIFENTANIL,2011,89.64
9547,NEW YORK,REMIFENTANIL,2012,102.82
9548,NEW YORK,REMIFENTANIL,2013,105.58
9549,NEW YORK,REMIFENTANIL,2014,113.69
9550,NEW YORK,REMIFENTANIL,2015,128.24
9551,NEW YORK,SECOBARBITAL (SCHEDULE 2),2006,6214.13
9552,NEW YORK,SECOBARBITAL (SCHEDULE 2),2007,7092.64
9553,NEW YORK,SECOBARBITAL (SCHEDULE 2),2008,7626.14
9554,NEW YORK,SECOBARBITAL (SCHEDULE 2),2009,5364.83
9555,NEW YORK,SECOBARBITAL (SCHEDULE 2),2010,5364.84
9556,NEW YORK,SECOBARBITAL (SCHEDULE 2),2011,5245.82
9557,NEW YORK,SECOBARBITAL (SCHEDULE 2),2012,4449.34
9558,NEW YORK,SECOBARBITAL (SCHEDULE 2),2013,3753.56
9559,NEW YORK,SECOBARBITAL (SCHEDULE 2),2014,3021.16
9560,NEW YORK,SECOBARBITAL (SCHEDULE 2),2015,2600.04
9561,NEW YORK,SUFENTANIL BASE,2006,3.51
9562,NEW YORK,SUFENTANIL BASE,2007,5.21
9563,NEW YORK,SUFENTANIL BASE,2008,10.78
9564,NEW YORK,SUFENTANIL BASE,2009,6.6
9565,NEW YORK,SUFENTANIL BASE,2010,6.22
9566,NEW YORK,SUFENTANIL BASE,2011,4.75
9567,NEW YORK,SUFENTANIL BASE,2012,5.27
9568,NEW YORK,SUFENTANIL BASE,2013,3.39
9569,NEW YORK,SUFENTANIL BASE,2014,3.03
9570,NEW YORK,SUFENTANIL BASE,2015,5.45
9571,NEW YORK,TAPENTADOL,2009,76530
9572,NEW YORK,TAPENTADOL,2010,298048.01
9573,NEW YORK,TAPENTADOL,2011,507981.1
9574,NEW YORK,TAPENTADOL,2012,519441
9575,NEW YORK,TAPENTADOL,2013,488282
9576,NEW YORK,TAPENTADOL,2014,456553.5
9577,NEW YORK,TAPENTADOL,2015,449437.5
9578,NEW YORK,TESTOSTERONE,2013,50.4
9579,NEW YORK,"TETRAHYDROCANNABINOL,SYNTHETIC",2006,2.03
9580,NEW YORK,ZOLPIDEM,2009,8.04
9581,NORTH CAROLINA,ALFENTANIL,2006,6.31
9582,NORTH CAROLINA,ALFENTANIL,2007,6.05
9583,NORTH CAROLINA,ALFENTANIL,2008,16.78
9584,NORTH CAROLINA,ALFENTANIL,2009,13.93
9585,NORTH CAROLINA,ALFENTANIL,2010,11.49
9586,NORTH CAROLINA,ALFENTANIL,2011,13.13
9587,NORTH CAROLINA,ALFENTANIL,2012,12.7
9588,NORTH CAROLINA,ALFENTANIL,2013,12.42
9589,NORTH CAROLINA,ALFENTANIL,2014,11.77
9590,NORTH CAROLINA,ALFENTANIL,2015,12.64
9591,NORTH CAROLINA,AMOBARBITAL (SCHEDULE 2),2006,40.95
9592,NORTH CAROLINA,AMOBARBITAL (SCHEDULE 2),2007,31.85
9593,NORTH CAROLINA,AMOBARBITAL (SCHEDULE 2),2008,54.69
9594,NORTH CAROLINA,AMOBARBITAL (SCHEDULE 2),2009,20.51
9595,NORTH CAROLINA,AMOBARBITAL (SCHEDULE 2),2010,59.25
9596,NORTH CAROLINA,AMOBARBITAL (SCHEDULE 2),2011,36
9597,NORTH CAROLINA,AMOBARBITAL (SCHEDULE 2),2012,52.4
9598,NORTH CAROLINA,AMOBARBITAL (SCHEDULE 2),2013,44.2
9599,NORTH CAROLINA,AMOBARBITAL (SCHEDULE 2),2014,48.76
9600,NORTH CAROLINA,AMOBARBITAL (SCHEDULE 2),2015,55.14
9601,NORTH CAROLINA,AMPHETAMINE,2006,278086.92
9602,NORTH CAROLINA,AMPHETAMINE,2007,301835.95
9603,NORTH CAROLINA,AMPHETAMINE,2008,514872.54
9604,NORTH CAROLINA,AMPHETAMINE,2009,360832.41
9605,NORTH CAROLINA,AMPHETAMINE,2010,393340.54
9606,NORTH CAROLINA,AMPHETAMINE,2011,445265.26
9607,NORTH CAROLINA,AMPHETAMINE,2012,515457.45
9608,NORTH CAROLINA,AMPHETAMINE,2013,554740.68
9609,NORTH CAROLINA,AMPHETAMINE,2014,634209.56
9610,NORTH CAROLINA,AMPHETAMINE,2015,697608.7
9611,NORTH CAROLINA,BARBITURIC ACID DERIVIATIVE OR SALT [PER 21CFR 1,2013,1395
9612,NORTH CAROLINA,BUPRENORPHINE,2006,2716.29
9613,NORTH CAROLINA,BUPRENORPHINE,2007,5790.67
9614,NORTH CAROLINA,BUPRENORPHINE,2008,20822.53
9615,NORTH CAROLINA,BUPRENORPHINE,2009,21940.15
